zip_path,task_name,basis_folder,modality,task_type,dimension,variant,passed,total,accuracy
selective_attention/structure_sensitive/text/filtering/qwen_qwen3_next_80b_a3b_instruct_20260416_080112.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,principle,scope_indentation,0,30,0.0
selective_attention/structure_sensitive/text/filtering/qwen_qwen3_next_80b_a3b_instruct_20260416_080112.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,principle,section_common_region,12,30,0.4
selective_attention/structure_sensitive/text/filtering/qwen_qwen3_next_80b_a3b_instruct_20260416_080112.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,target_count,0,3,30,0.1
selective_attention/structure_sensitive/text/filtering/qwen_qwen3_next_80b_a3b_instruct_20260416_080112.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,target_count,1,5,30,0.166667
selective_attention/structure_sensitive/text/filtering/qwen_qwen3_next_80b_a3b_instruct_20260416_080112.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,target_count,3,7,30,0.233333
selective_attention/structure_sensitive/text/filtering/qwen_qwen3_next_80b_a3b_instruct_20260416_080112.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,target_count,6,3,30,0.1
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,baseline,simple,30,30,1.0
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,combined,easy,24,30,0.8
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,combined,hard,26,30,0.866667
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,combined,medium,26,30,0.866667
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,principle,continuation_chain,30,30,1.0
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,principle,format_similarity,30,30,1.0
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,principle,paragraph_proximity,30,30,1.0
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,principle,scope_indentation,5,30,0.166667
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,principle,section_common_region,30,30,1.0
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,target_count,0,30,30,1.0
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,target_count,1,20,30,0.666667
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,target_count,3,25,30,0.833333
selective_attention/structure_sensitive/text/filtering/zai_glm_5_20260416_192320.log,selective attention - structure sensitive text filtering,structure_sensitive,text,filtering,target_count,6,24,30,0.8
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,30,30,1.0
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,20,30,0.666667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,10,30,0.333333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,23,30,0.766667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,30,30,1.0
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,9,30,0.3
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,24,30,0.8
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,16,30,0.533333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,25,30,0.833333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,29,30,0.966667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,17,30,0.566667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_5_20251101_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,11,30,0.366667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,26,30,0.866667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,23,30,0.766667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,14,30,0.466667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,18,30,0.6
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,27,30,0.9
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,18,30,0.6
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,24,30,0.8
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,19,30,0.633333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,25,30,0.833333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,28,30,0.933333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,18,30,0.6
selective_attention/structure_sensitive/visual/counting/anthropic_claude_opus_4_6_default_20260416_195435.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,2,30,0.066667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,29,30,0.966667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,25,30,0.833333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,6,30,0.2
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,14,30,0.466667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,30,30,1.0
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,1,30,0.033333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,15,30,0.5
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,19,30,0.633333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,23,30,0.766667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,28,30,0.933333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,11,30,0.366667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_5_20250929_20260416_193917.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,1,30,0.033333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,29,30,0.966667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,27,30,0.9
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,3,30,0.1
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,15,30,0.5
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,30,30,1.0
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,2,30,0.066667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,18,30,0.6
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,7,30,0.233333
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,18,30,0.6
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,29,30,0.966667
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,3,30,0.1
selective_attention/structure_sensitive/visual/counting/anthropic_claude_sonnet_4_6_default_20260416_201112.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,2,30,0.066667
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,1,30,0.033333
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,5,30,0.166667
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,9,30,0.3
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,3,30,0.1
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,1,30,0.033333
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,8,30,0.266667
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,6,30,0.2
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,6,30,0.2
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,3,30,0.1
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,3,30,0.1
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,10,30,0.333333
selective_attention/structure_sensitive/visual/counting/deepseek_ai_deepseek_v3.2_20260416_201139.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,0,30,0.0
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,26,30,0.866667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,21,30,0.7
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,11,30,0.366667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,15,30,0.5
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,24,30,0.8
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,9,30,0.3
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,14,30,0.466667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,12,30,0.4
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,8,30,0.266667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,27,30,0.9
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,17,30,0.566667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.0_flash_20260416_201056.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,5,30,0.166667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,23,30,0.766667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,22,30,0.733333
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,25,30,0.833333
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,13,30,0.433333
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,24,30,0.8
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,21,30,0.7
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,28,30,0.933333
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,29,30,0.966667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,23,30,0.766667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_flash_20260416_195749.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,16,30,0.533333
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,25,30,0.833333
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,24,30,0.8
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,26,30,0.866667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,19,30,0.633333
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,27,30,0.9
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,26,30,0.866667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,27,30,0.9
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,27,30,0.9
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,23,30,0.766667
selective_attention/structure_sensitive/visual/counting/google_gemini_2.5_pro_20260416_195951.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,19,30,0.633333
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,28,30,0.933333
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,28,30,0.933333
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3.1_pro_preview_20260416_201608.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,28,30,0.933333
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,29,30,0.966667
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,27,30,0.9
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,29,30,0.966667
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,25,30,0.833333
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,30,30,1.0
selective_attention/structure_sensitive/visual/counting/google_gemini_3_flash_preview_20260416_194647.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,27,30,0.9
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,26,30,0.866667
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,25,30,0.833333
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,13,30,0.433333
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,18,30,0.6
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,28,30,0.933333
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,10,30,0.333333
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,17,30,0.566667
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,21,30,0.7
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,21,30,0.7
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,27,30,0.9
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,14,30,0.466667
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_2026_03_05_20260416_195322.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,5,30,0.166667
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,28,30,0.933333
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,21,30,0.7
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,14,30,0.466667
